0.220486	37.0381646	30.564216	-35.2949791	12.0111172	25.1770977	7.3291286	28.6221838	21.6085806	5.6352303	25.7533243	10.5174148	27.3371904	7.6899272	8.4654461	9.4381445	
0.7453071	22.7074781	22.6939935	-27.5476097	12.7625924	23.6299991	13.4244103	22.2796242	25.8218904	8.9812069	23.1034374	11.4821062	26.4341204	6.3316972	7.1438431	8.2086151	
0.6999149	-10.9495739	39.5015761	-25.1816143	6.2281387	28.1950687	7.2780959	29.5391626	29.2821981	5.747702	28.0940381	10.844913	29.4073917	4.9427457	9.8040776	9.2352038	
0.1734063	-32.3502282	39.5250516	-26.1248313	6.3433167	28.5414629	5.9241574	20.1616513	29.6708291	1.9787707	27.0676852	9.8983706	29.9198389	2.480089	9.9355553	9.9014829	
0.631921	31.4011487	36.1253464	-30.7422097	14.6786168	26.656024	5.3611298	24.355806	27.4451457	4.5593489	27.0810095	12.7625589	29.1856538	8.3369792	9.657774	9.6733613	
0.4267772	-4.5121768	29.7966963	-34.0910111	12.5846585	21.1580406	7.4622744	26.3701359	29.5863941	6.7592519	14.7516324	14.2173354	18.7341623	5.0849056	9.5361625	9.5528616	
0.9617766	27.344935	36.1571214	-34.9602202	13.6943133	29.952907	3.0195283	29.7630541	29.9081944	1.9904838	29.2038777	12.5097573	29.9466823	9.146859	9.3978809	9.9857674	
0.6882171	26.77907	37.029826	-27.8441366	16.1038892	29.9429812	4.1635	29.7630541	29.1608323	5.1869842	29.5722481	13.1255584	29.9466823	9.7957324	9.8108795	9.7315642	
0.8719237	35.4424064	20.6831232	-25.2241118	28.550082	29.80401	5.6568281	19.6884996	26.2919544	26.6222707	27.2927775	20.6461606	29.2898041	9.908152	9.8108909	9.8147201	
0.4955723	35.6031619	31.8173798	-29.4623548	23.5973391	29.911297	5.7075915	29.9668996	29.4384372	14.9782746	29.5385023	11.7097442	29.4538894	9.5991598	9.646545	9.7936957	
0.2455122	30.4546028	38.7732679	-37.1726365	24.0069231	28.5202539	2.2828713	27.254467	28.6957407	11.2058743	28.3473976	8.8299874	29.668125	8.3327228	9.2361859	7.9719403	
0.829925	13.4018389	30.6297782	-30.8307426	16.2451588	28.2719919	6.7613217	20.7647156	28.913966	6.5760234	27.7732381	14.339875	29.5816468	7.0310661	9.5871259	9.203208	
0.7761046	25.3467599	30.0072267	-25.6491403	10.2198363	28.7795387	13.5357619	28.7733077	27.9059031	5.8126999	27.5157624	9.2520699	29.0302863	8.4428138	9.6783669	9.6802582	
0.1653265	-19.718297	39.3466653	10.9861711	11.6583738	29.8010056	29.5131187	7.5806533	29.1742562	25.6344008	4.0273631	29.5339205	29.8605346	4.5590308	3.8548763	9.903822	
0.817875	22.1262974	32.8125882	-30.4892981	16.6340723	27.0387819	12.4019343	26.2543136	24.6561525	7.2654831	25.4513433	13.6088046	29.2573857	9.0409437	9.0365367	9.5840329	
0.9306008	34.7008305	23.6494185	-31.7599116	28.727832	29.7912624	14.2889822	28.6537331	18.8505264	14.2014374	23.8557185	17.7136035	29.8527206	9.963029	9.656331	9.4088951	
0.8983296	30.1422106	30.7449474	-29.7776654	26.952454	29.1914049	12.724892	28.4176308	24.4766753	12.1339091	26.0525313	14.3819694	29.4264855	9.9821481	9.5450274	9.8177023	
0.6576141	-2.1303175	33.3703929	13.9126194	10.6509874	28.1322416	5.2991	13.076003	19.9781434	10.587426	19.1066774	18.8739727	16.4312573	8.7771058	9.225269	6.0113897	
0.9319232	4.7531058	36.0263932	-26.0424977	8.2955354	26.4452442	8.9039686	28.4447003	28.1316113	9.3890853	25.8044773	5.8945899	29.7796448	9.8018698	9.6648217	9.9661542	
0.5763366	30.1872066	32.7063613	-27.5225434	11.5517729	28.2069742	5.9110156	28.0682422	26.669356	6.7686909	27.4280133	8.695777	29.7393763	9.4537948	9.4585177	9.6514907	
0.7581562	18.3029171	30.7212259	-31.4776176	16.1980721	26.651137	7.0907437	22.9110306	25.879905	6.4131332	24.3799803	9.5368389	27.4332506	8.0756619	8.1930119	8.1150944	
0.9269879	12.3642481	33.3333581	-27.3731104	15.4504507	26.9396997	13.1662881	24.2012625	26.9202392	9.1285475	26.4974763	11.5632829	29.3972188	7.5206111	7.7647995	9.8530719	
0.7397349	10.5053589	32.7045934	-25.0077468	10.180501	24.7735853	23.9681874	26.2503921	29.6805981	9.5345796	25.9914036	4.087394	25.7255005	8.2305553	9.4307743	9.3295441	
0.7374599	32.4097291	39.8661223	-24.5613759	16.7213189	29.2033489	17.9278792	29.8587648	29.2536522	12.2932725	29.2251695	13.1381791	29.3309073	9.7198791	9.6264713	9.2103951	
0.4679818	23.8460922	36.5402249	-36.0859926	8.1361459	23.8706902	16.8440485	27.643648	24.3677222	8.5524214	29.1656661	6.169407	29.6403197	7.7215529	4.545562	1.7280124	
0.7143875	19.6487817	32.9138973	-29.6991244	18.3597398	28.0972263	4.446113	20.8150025	26.6593285	9.3934275	29.5538903	12.042644	28.5030454	6.0361757	9.1414161	9.8164085	
0.9121087	0.9970677	38.3019971	-26.020439	3.6763362	29.0407675	3.2299804	29.636557	24.7052559	7.6065057	28.8426994	10.621627	29.524817	3.4395375	9.7158037	9.5592619	
0.7971178	-13.2665288	5.7452237	26.6617251	27.2538725	29.5121981	11.6507881	27.4157714	29.0718115	24.3634911	29.1542511	29.3014074	23.5162709	9.9684965	7.6136461	7.5734707	
0.7754612	15.6726562	29.6656778	-24.075803	18.5915343	26.4237058	14.7987684	27.0610726	28.8888559	9.3677531	28.6674651	9.1129169	29.6533312	9.4695168	9.1497145	9.9043532	
0.2338814	37.4883574	32.5742383	-14.5776714	14.5519261	29.0189933	12.3458493	25.9152996	26.5982173	13.4200205	29.373999	13.0316409	24.8816615	9.0223025	8.0316172	9.7831219	
0.1174122	-1.6303475	21.1507116	-32.9213299	24.0895548	20.0296876	13.2882726	20.2109803	24.1873256	8.4515693	28.195092	6.9535648	26.5819602	9.0959931	9.9011442	9.0179371	
0.8798593	21.7113856	28.9921541	-23.8540604	20.541002	28.1745011	4.003861	22.6600162	29.1699926	4.1718344	28.2334676	17.8102694	29.9072114	9.4350754	9.3576509	9.373642	
0.84035	27.9432189	32.5582538	-16.3364173	14.5589853	29.5833022	4.2851801	21.1752697	29.3541764	3.3790448	29.7224257	20.2942138	29.4975348	9.5465273	9.4234077	9.6695931	
0.616781	30.3255445	31.4753184	-28.9733347	16.235134	29.207729	10.5596491	29.4833088	28.3355826	8.7329776	29.3821434	10.343559	29.4025672	9.529791	9.641632	9.7518364	
0.7303863	21.6340478	11.0592954	-16.6916313	23.039034	29.8243614	18.6283764	13.3637439	15.4731039	27.1408139	26.2173115	25.4833934	26.7993657	9.2541202	9.4513818	7.7358136	
0.4551613	26.3316623	31.094665	-26.0769529	17.5738846	26.105115	11.7565098	24.3620602	28.6591978	9.3459215	27.5132087	14.2778211	29.9379392	9.463576	9.3101465	9.1837178	
