0.5503623	17.3160973	-32.072945	33.2075216	22.6783176	23.742883	4.7742298	23.9461441	8.2800638	26.7670275	23.8924346	21.9364675	12.4712898	7.4029496	9.7141607	7.1736985	
0.4648772	22.6428421	-35.4491136	34.1321132	19.2284273	24.7597263	4.8734075	24.7603992	6.3169828	28.2541037	25.4714544	24.4812105	7.9266906	8.4198801	9.3735634	7.9028309	
0.5185817	26.0964552	-32.7147405	27.5175568	10.1660336	24.3115333	4.6124599	24.2086145	4.8951802	27.3265493	24.9082291	25.3688602	5.1164917	7.8853341	9.2686676	7.7992879	
0.7954694	31.123625	-37.398951	30.2991079	9.1737371	26.1109079	4.4956845	23.3864174	6.2133249	27.9473807	27.9202709	25.0791323	5.7995093	8.472533	7.8818187	8.6074037	
0.8149011	34.8254962	-35.6147754	32.3791683	3.3482852	26.9813311	7.9061666	24.1497947	3.1893691	28.5730256	25.0480416	21.9295421	4.5034447	8.7316565	9.3102508	7.7600666	
0.5820679	36.3837539	-39.1547432	9.4260123	3.2775144	27.8828276	9.7829402	23.075642	8.4901696	29.3003189	25.8937095	20.9517076	1.386951	9.1208837	8.9164704	5.3152096	
0.296131	24.4809417	-33.532929	29.1684486	8.568982	27.5752249	3.0984193	24.3465294	3.610703	28.539705	25.2954561	22.6948476	3.484145	8.3718015	9.0817349	8.4022776	
0.8209018	-13.4583714	33.1652316	25.4162944	9.9749056	2.3304166	27.254367	6.7640517	18.0038166	0.3658181	27.9198674	6.1086005	19.6303953	3.2088111	8.795855	2.4441377	
0.7412539	39.3086692	-25.3700153	34.4715493	7.6393759	27.6654633	6.0759756	17.3949639	4.0334013	28.1629924	27.4436011	22.0467423	5.7404217	6.7146456	7.5864746	8.5271802	
0.4417413	33.8177696	-34.1361165	31.4280752	11.3165339	25.4000228	3.0203699	26.5572121	3.5206925	28.2201123	24.4480353	26.1118571	6.4060935	7.7431566	8.4286633	8.8209976	
0.953974	29.5428979	-26.0557763	10.6518801	7.5145702	17.4878027	9.7704866	15.9369663	9.5892808	21.6632262	21.2105484	21.9929959	10.3383515	2.1968896	4.4086105	5.8230163	
0.4406817	34.3236478	-38.7238726	37.3281619	2.0836965	28.2251139	1.5576713	20.5690826	2.3236354	29.4472918	26.7853982	29.0168348	5.9594406	8.5851686	9.2588761	8.2152998	
0.8793337	35.9057873	-14.1619886	-28.4691357	27.7255573	25.7449646	4.3420058	17.2274796	6.5447036	15.2805089	17.5768598	27.8927982	10.3844817	7.2047683	7.5818437	1.658912	
0.1800784	37.6185104	-36.4218266	36.2569597	4.8715125	28.4488806	5.1005627	28.7223299	5.8719486	28.4051908	26.881043	27.8447286	4.0974206	7.6075307	8.4641952	8.8480781	
0.8947273	34.514961	-34.4389425	31.776264	13.236685	26.7439942	2.2253889	29.5129125	2.2092286	28.6121567	23.6589706	22.7171111	3.8650916	9.9052902	9.2796066	9.633627	
0.4592992	36.9549021	-34.0749472	33.0802791	14.5278531	28.9676424	5.8561263	27.1772354	0.8888219	29.5295411	27.3645299	29.3536967	1.0164546	9.5815208	9.1589768	8.2420261	
0.2309007	36.0307817	-37.3327983	28.5491327	1.3176583	26.6533601	0.5096834	26.3220951	2.7172404	28.9603243	29.6288053	28.7550272	4.4595577	9.6980968	9.5299662	9.73672	
0.1510746	35.5120772	-34.3155965	28.4901387	0.2591968	26.7332861	0.5096834	24.4408379	2.5062147	29.097308	21.8903135	27.8745778	4.6765089	9.7815514	9.533108	9.9744289	
0.7953891	30.7130872	-35.0841066	32.7307724	7.9777648	24.1692701	4.0753273	24.4516281	5.161862	25.9182507	24.3504701	26.0960336	4.2503043	7.2488045	9.1516313	9.2810664	
0.7275515	26.9594693	-33.031333	32.2088315	19.2907655	28.8311991	1.1872195	25.289386	3.8903604	29.4028336	26.9473311	24.8982394	1.8195078	9.1596646	9.4637255	8.8656142	
0.4749355	21.5107879	-22.4205261	31.1538215	17.8972825	24.4010538	8.309952	27.7145929	7.8559911	28.9569005	21.5431203	24.8487492	7.0547772	8.4943904	8.8798968	4.3733447	
0.3472921	25.2261104	-27.6345991	24.8828894	5.6103821	20.2732937	13.4256059	26.2200436	11.0467453	27.7267745	21.0981577	27.0939884	3.0825765	8.1143521	7.0499008	7.376833	
