0.6639248	19.3684602	24.4569465	-30.0482336	-27.6686119	24.0144907	16.1775132	17.8154426	-18.6385899	13.9640457	4.2478866	6.7481102	23.1101436	2.8172201	21.5512305	24.3354484	8.9491425	19.6225526	6.5606352	21.3363915	23.2684456	6.6533804	22.7670641	5.3722322	24.7866368	3.9446949	4.5420305	18.7545212	7.6309607	2.8924095	2.7872417	22.3936711	3.8772498	18.9806902	18.8637741	22.2022585	18.0008091	6.4505303	4.359683	7.2381314	6.682569	6.1435018	3.4159567	1.1019506	1.2187584	1.2095682	
0.666228	25.889662	35.1262962	-34.2908309	-31.8427203	29.4424908	23.9961735	28.8056779	-30.343624	29.245159	3.5573945	6.4356179	27.5104131	2.4026268	25.7512536	26.0569443	4.5062123	25.4589826	2.5949996	25.3234874	24.432771	4.5176669	26.3228259	3.503108	26.7093196	3.7736422	4.2945162	24.2925465	6.1923544	3.1584605	2.8684761	26.3642938	2.7260828	24.2831777	25.114345	24.8709274	21.0052791	8.3396107	4.8033784	8.3658284	8.8493449	7.4671066	3.4744319	0.8780738	2.1097982	1.7766343	
0.6518119	22.3515228	33.4697642	-31.2962486	-36.6649425	32.5012132	21.9344537	24.8079961	-31.7441086	25.9937579	2.0844558	1.4870162	25.9591283	0.5234465	22.629178	23.7639439	4.8473882	24.7076293	3.449702	21.2710059	23.5247827	0.8138145	26.096969	1.4589273	26.1758436	0.4437275	3.5304792	24.3652124	4.733416	1.7196554	2.7741655	24.4860897	2.947421	25.2725965	25.0469611	23.2909643	15.9208128	6.8022001	2.2627504	5.864252	8.1568923	7.5715698	3.9487208	0.2268432	0.1043701	0.5773966	
0.5126503	27.7225191	28.6822133	-28.8129803	-28.3362966	33.6133564	19.2771037	17.5843292	-22.4616795	18.7777252	6.0660007	6.0281048	24.8705187	5.5037304	22.1532805	24.8912522	6.29336	24.2357661	3.1812547	19.1702442	20.3290792	5.5517242	22.5119768	6.1608312	23.3003484	3.5279068	3.9250653	23.1700524	9.2179217	6.2432019	7.5523198	21.3662888	6.242648	24.0366052	24.4576891	22.9194777	12.875816	8.0256503	2.858409	8.5993471	9.045842	7.9819668	4.0951164	1.5891065	2.8582239	2.3620469	
0.6418418	31.4876554	37.3417898	-36.4434329	-33.5749912	36.1050129	31.5677364	33.6812534	-32.4957331	34.9019018	1.3063268	6.4932259	27.7364976	2.1942802	27.7784062	28.4589599	4.5201331	28.0124258	2.4190609	28.0021367	26.2628499	2.2722284	28.0745026	1.6411404	27.3767478	1.2926851	1.0777615	25.0733464	3.3672009	1.4480761	2.4234342	25.4740788	1.3433737	28.0017358	27.3302194	27.2468848	23.5006348	8.7269512	5.6761326	9.007094	9.2355062	6.8421952	2.8746111	1.4641315	2.9556183	0.2471828	
0.6790037	26.967388	36.7076252	-38.1207387	-37.8555383	37.2995363	29.9011177	32.4532603	-33.5736348	37.042161	0.2089658	4.8828846	27.897724	0.2479062	27.523924	29.1755899	2.252967	27.6320855	0.6792427	26.0076323	26.171656	0.7838035	27.5092048	0.1831033	27.5987789	0.6472723	0.9056134	26.5192394	2.844064	0.0831694	1.008966	25.3131778	0.0434839	27.1741234	27.0073038	26.9971748	22.3006672	8.2687437	4.9979028	8.3197092	9.0310624	6.1043526	2.6336714	0.3046058	2.2976425	0.6261738	
0.6328788	26.387228	34.388108	-34.5609175	-35.6867381	33.9778523	28.5130471	31.0512613	-35.4129546	32.9245836	0.8945735	4.1125367	26.947864	1.8866116	25.3727381	26.6408011	2.5187887	26.0448033	1.3468674	23.7597874	25.6069195	1.0983919	27.036034	1.6899792	26.6672737	1.2352568	3.6458772	25.0408183	3.3931962	1.6862806	2.1375944	25.3556874	1.7700749	24.3176333	25.9506992	25.4501805	18.4113331	7.8242908	3.5859128	8.2573982	8.2224257	6.6087562	3.6469915	0.6145071	1.2570735	0.126987	
0.643438	25.1932908	38.1320374	-35.3311136	-32.9774338	35.6958408	23.3010509	33.6501066	-28.0554215	32.7910338	3.2528594	3.3083207	24.9176575	3.0082174	25.5788766	26.4156869	9.7094421	26.6740397	1.9038654	25.0558824	23.2127844	3.943089	26.0278896	2.9216157	28.1453148	6.3167456	4.2187856	25.3486127	1.9277667	2.3493353	6.4099272	26.290731	1.5183402	27.3992855	25.9686588	24.6283373	19.4874256	8.78447	2.954113	7.7574051	8.7298709	8.6707155	4.9584931	1.65076	2.9400131	0.6589449	
0.6525245	22.8768791	36.8968532	-36.8152077	-34.1990674	33.6501567	21.2079451	31.6797033	-28.8463139	30.9028707	1.833839	2.5084192	23.3934248	1.543176	24.1653734	24.7427332	8.0900185	25.2842658	0.791469	24.164307	21.6488326	2.5490659	24.6422926	1.6745409	26.5720392	4.7679157	3.1091032	23.2057907	0.7435524	0.6767429	5.1702548	24.2613768	0.0731604	25.7507569	24.2637228	23.4132936	18.4547325	7.1192682	1.5763354	6.186072	7.2902298	7.0521117	3.0376382	0.3308128	1.3521258	0.7232854	
0.8338491	20.0627557	39.2071117	-38.0531703	-26.4685167	38.649492	15.6066057	37.9112389	-20.9786825	37.6715165	8.0477522	8.9809258	24.1293055	5.2952252	26.1643089	27.0376813	11.7278357	25.7236332	0.369107	26.5448891	20.4309383	8.1046562	23.2575747	5.1722176	28.7280487	10.9278246	3.543606	23.3958006	1.6271256	3.0023328	10.0915751	25.1199259	0.8075461	29.4956168	23.8257881	27.0005367	20.694541	7.9379478	4.0066293	7.7760182	7.845101	9.6443464	2.9688734	2.721901	5.5905837	0.1139758	
