0.4515572	-36.7026245	-36.7711964	36.1296998	-32.6962397	-35.550482	-29.6703426	36.2230926	34.2801805	-34.6100588	1.2751113	27.9562851	28.4456212	6.797754	27.6940307	3.2638461	1.5942906	3.1261295	27.9810619	27.0720549	28.6540898	1.1887361	27.9656537	26.0014831	2.1186031	3.153344	27.2536234	26.2515583	2.9429189	24.4880036	28.7054586	28.3749532	1.1243564	28.4009461	0.6935984	1.9018455	1.8094255	4.2910416	9.3629336	9.0591921	2.400064	9.3793575	2.381574	7.4337502	8.5336994	6.1087451	
0.4674695	-39.4040447	-39.5596736	37.2713096	-33.8985229	-37.2302942	-26.3641928	38.4625036	32.7959753	-35.990264	1.751525	27.5308328	27.2298227	8.6744889	24.3493978	0.5250574	0.9535653	0.6589903	28.6896016	27.664076	28.3583818	0.382951	26.6533738	23.0380565	0.9094493	2.3981037	26.1909662	23.3559113	1.6059922	20.8284854	28.131375	28.0737198	0.2444593	28.3222529	0.2261987	0.6678563	0.6863703	3.94216	8.2410833	8.4126255	2.0337378	8.3886236	1.7296252	5.819718	8.1911821	2.6755864	
0.002992	-32.8194918	-34.6771988	34.165204	-37.9029413	-39.4698221	-39.1925278	35.5609754	36.0577014	-32.2682825	2.5768992	27.6234695	28.8147356	13.6151526	26.9830918	2.5518674	0.9100694	4.5917498	27.8460853	24.2496035	27.6569749	0.5824041	27.6927525	24.1762037	0.5551533	0.46213	26.9243094	27.2239959	2.7837679	27.308551	29.1812377	26.3220734	1.0840196	28.9987115	0.1794711	0.2973899	4.7651481	3.1258145	8.786895	9.0269947	2.4066916	8.0043245	3.8307603	8.2515427	6.9720815	6.8794881	
0.6825883	-29.0937825	-35.2668415	25.1395853	-30.0442	-30.2774933	-31.2032495	30.4728076	31.8459791	-26.1085644	5.5500297	22.0325408	26.9752138	6.4030943	26.4443619	5.9878445	5.5594793	2.2030709	25.6570163	24.2806811	23.2886649	3.971014	25.8907898	25.1854184	3.9110819	2.7956066	26.1152679	21.2558899	5.4973975	23.7612829	25.3904956	27.117003	4.6241131	27.1314155	4.841753	4.2885172	5.1456405	3.8849462	7.9650844	7.8650907	3.6695214	8.5115211	2.4595064	7.0118713	7.1787492	7.5384636	
0.6412339	-32.1421999	-33.5242531	26.3703411	-28.9523569	-31.8053363	-32.7681347	31.0367138	31.9616319	-23.9203779	3.8698102	21.5595014	25.8333414	7.2132897	26.6916694	5.2318882	5.8862358	3.2060957	25.9654077	24.5923985	23.768999	4.0778785	26.3207444	24.4895444	4.8927011	2.8608865	24.9726055	22.2101962	5.1210428	25.2821051	25.9616986	27.2432479	3.4533225	27.8579436	4.2997447	3.2880616	3.9955629	3.9409932	8.5361681	7.794031	3.4668714	8.6356005	2.3638388	6.4834342	7.8392802	8.0543446	
0.3235913	-35.9192435	-38.4799757	35.4953273	-30.0847877	-32.6925373	-30.9127965	35.3830031	36.9921377	-34.6045231	0.9212154	25.5346625	27.7463036	4.1138657	27.7372058	2.007361	2.0852466	1.6004882	23.9145814	25.4130421	27.8457023	0.8599081	26.3591213	23.9849298	2.2359964	0.1797473	26.9847127	28.3024971	3.9995545	26.8408654	26.0717178	27.4253644	1.0330313	25.6896895	0.9645067	1.4030886	0.5091979	3.1761244	8.8496547	8.5526131	0.8596025	8.8627467	0.0158234	7.9713685	6.7843811	6.3773573	
0.2306918	-39.8716704	-39.8147934	34.8298276	-34.5175739	-35.6023905	-37.2895581	37.0479356	33.7372546	-39.6263241	0.470813	26.1715565	28.7748476	3.0149477	27.76589	2.0657333	0.2731077	1.1839092	28.7742098	26.6290603	28.2548427	0.2049045	27.0498171	23.9201526	0.7199966	0.9080714	26.6716057	27.660963	3.5425948	27.2601517	28.8540037	27.6134785	0.0664843	28.7398414	0.6516243	1.453887	0.1753945	1.6477408	8.8873998	8.6285105	0.3547751	8.8957688	0.6322577	8.0361799	6.8895725	7.6470944	
0.1053765	-26.7887292	-35.0085257	30.7414561	-30.6676887	-31.6780093	-35.2994358	15.9223052	35.9656664	-33.9015872	2.9338392	21.312584	29.5802617	2.3310639	27.8792828	0.7396198	2.0257371	4.6868282	29.6933204	27.2934428	22.6646063	5.7149033	26.9776382	24.6273554	2.2695105	4.2894236	28.9456389	26.4398088	4.2900181	21.3187452	29.0508506	28.492328	0.3775501	28.1933848	1.1562845	1.4653134	1.4501505	5.1288984	9.6059126	8.055284	1.8834497	9.8541476	3.6996716	9.0807922	9.4229496	2.6032956	
0.1997985	-24.8976859	-29.4135748	30.1269177	-24.3266894	-33.6602132	-29.7894064	23.7695772	30.1532033	-33.5192398	4.0547223	22.2072661	26.498584	3.0635559	25.2348713	1.8690667	3.7883393	2.6812368	25.4843494	26.727684	25.4491803	5.674345	24.0591871	27.8618345	4.9223483	3.4653427	27.0732573	23.885423	5.9217036	22.5035897	28.81999	28.0657943	0.9743118	28.6941153	2.0442751	2.1846149	1.7632374	4.945495	9.1162631	7.495682	3.75954	9.4286145	3.3668761	7.9023789	9.3268357	5.0154951	
0.0688938	-39.3038669	-36.0448662	32.3119064	-21.5349878	-35.3351554	-39.7910315	30.1832119	29.8035037	-33.0521013	0.5669795	23.8506806	18.1760727	0.0263853	23.905253	0.3984089	0.4856992	9.4667698	24.1212632	24.9491656	26.3439961	3.5660827	23.203557	22.8693549	10.6932972	1.4699137	15.9701972	22.6456831	2.2471315	18.4546132	24.7455626	20.1273134	0.5729269	24.200724	0.230453	0.7208618	0.5802099	0.4631836	5.728741	5.1428955	0.3443801	5.5568435	1.1943665	1.0900414	5.7327244	1.8817747	
