0.6205638	-33.4345263	23.3055264	26.2036056	-31.9267819	28.9954718	28.2465787	-31.6421112	-28.8709608	30.097336	9.4198139	25.7802761	5.2067199	6.2102774	24.9910692	27.453101	27.6019517	2.2912407	28.9744216	2.6976555	2.3089779	4.0752262	3.6197821	27.1234609	28.0402527	4.9410912	4.3649547	3.8989728	27.9920166	25.7667856	1.7686161	3.6113336	26.7675094	25.2303593	2.9971141	2.8363006	25.8342595	8.6457016	7.4163288	9.086092	7.4244676	6.6937205	6.6854551	8.4033609	5.8482074	8.3802834	
0.787931	-32.5980077	25.26443	27.5884535	-30.2334955	28.6318311	27.2019953	-30.4825972	-28.2740493	29.8015254	10.5192949	25.2097732	6.0996895	4.8237347	25.2998784	27.1528214	27.9654355	3.150073	28.6246319	3.5145961	2.7258934	3.3755264	3.5090391	26.6675575	27.3272079	4.9382767	4.4398359	6.1434851	28.2463208	25.8001378	2.1561246	5.1910038	26.890596	25.989805	3.4810885	2.9180585	26.145896	8.9970876	7.9162654	8.7902065	7.7636238	7.68279	5.7109018	8.347525	6.7926344	8.1916222	
0.3247851	-25.7663919	31.1712789	30.101392	-27.2069676	24.2232223	28.0484526	-35.0407624	-32.1856981	26.8836298	11.1858516	26.3048471	6.9672255	4.132816	29.4395261	26.453855	25.9124576	5.3551864	28.6153858	4.5022675	4.2933979	5.2096509	3.8076752	27.3602001	25.4569843	5.1150664	3.2642022	4.9904365	28.1025887	24.4315983	4.8956537	4.3108374	26.7163268	28.0978469	4.6029729	5.0102563	24.9937199	7.7729315	5.0601161	9.3795811	6.3245277	6.2460788	4.4491089	9.0091019	6.3248346	7.6560475	
0.1181561	-29.9870909	32.5670285	27.4217448	-29.8935803	26.8532622	28.0023589	-35.6256611	-33.1116919	29.1088848	12.9837057	26.6183363	4.8235082	3.7083849	29.0360729	27.3827896	26.7692911	4.9998541	29.3018614	3.9491174	3.4226313	4.9103421	3.8435985	28.6319498	24.9494121	4.1356177	4.663065	3.2886323	27.220736	24.1139732	3.4951335	3.0007499	28.1466881	28.6266049	4.3901302	4.8623035	26.3095141	8.4302548	4.9269326	9.6865537	6.6811682	7.7552469	4.958559	8.6030243	7.2106955	8.0137891	
0.7487129	-16.9462455	24.6922676	24.836858	-17.8325253	17.2528609	17.7009476	-19.5350383	-11.4648349	10.4611158	12.3099113	23.7820925	5.7937774	8.2420965	21.4407604	25.5259616	22.923427	5.473186	21.82838	9.2197709	5.2486472	10.6657624	7.4093895	24.7541165	25.8892999	6.7450926	9.9737705	4.0302061	24.4007352	20.3826863	6.7893125	7.5716725	25.4280669	23.626639	3.0897379	6.2434353	27.4827099	6.9084872	4.8895064	6.6865917	6.0863124	5.512431	5.6040974	8.4447729	5.7177095	7.390152	
0.6972261	-29.6076507	33.0859808	26.5702329	-31.467964	29.6023017	26.2559426	-33.3214869	-27.5107094	25.0325594	9.0465655	27.3683135	5.3303761	4.0366471	27.5049667	27.5498461	27.8009753	4.5172452	28.6758835	2.689606	3.2373379	5.6268074	3.5181409	26.7033355	26.3062496	3.8294258	4.9556132	5.7919606	25.670053	25.0823727	2.0509086	3.1251159	28.0328537	28.5371527	3.2972885	5.2242591	27.7013327	8.4233596	6.2512806	7.3743299	5.9395811	6.8841888	5.835524	8.8484456	6.2655262	7.9187521	
0.6059991	-25.8617881	19.3291739	27.6189077	-21.8758041	23.6138769	35.0941462	-27.0277526	-18.8825474	18.3992382	8.7827233	20.0533933	9.7094234	7.8750761	21.1362988	22.281504	26.2492975	10.9909569	25.2182577	6.1674073	4.977722	3.8990439	8.7665814	25.7165768	21.2010141	6.1558612	8.2309684	4.0772942	22.4320545	24.7390734	7.8656786	8.2235998	28.3585588	27.0666596	8.2643123	3.2055285	25.7352617	8.6946181	5.0173349	6.9967397	7.9753111	7.035524	5.4506477	7.7049583	8.3535316	8.4888433	
0.7624636	-30.3766146	32.6042797	28.799344	-29.6295383	31.6157364	35.1716344	-31.1860903	-29.8435021	35.2792082	5.7129782	28.0299021	2.8640081	2.7091459	26.5936045	27.0810534	27.8321401	3.0332316	27.6349068	0.8208016	2.5167619	0.0051122	3.1522437	27.9813154	26.8194251	0.7919758	1.0992727	3.6093101	29.6634631	26.8027783	2.5234556	2.9841899	29.1002758	29.5067158	3.2518193	3.342799	24.6848027	9.456139	6.417623	8.3861124	8.375695	7.3640993	7.8868135	9.898692	6.5793882	8.7703974	
0.5533123	-28.5432843	33.7819555	33.7741206	-30.6667324	31.6446455	32.1296364	-34.8898189	-31.5165394	28.9893438	12.0591957	26.3873697	5.5119155	3.6720584	27.6420748	27.4731862	27.8120843	3.5439815	28.5712536	2.4895712	3.2767886	4.6442383	3.2893485	26.3778355	26.3474613	3.0981332	3.4753412	4.6122502	27.8064581	26.6091746	3.6030331	3.5643612	26.563607	27.6487827	1.9543474	3.1895901	25.8086121	8.7635789	7.1243376	8.7275317	6.8613529	6.2514336	4.3570333	8.7237172	7.0118863	8.1155672	
0.5624914	-27.5709653	26.6600918	29.6529016	-29.5336144	28.9829447	26.2360828	-34.0137554	-29.529702	27.7792869	9.8088968	26.0750638	5.5515552	4.3545631	25.0890001	27.1758284	26.5160087	2.8456615	27.8320372	3.1776276	3.3027211	3.4232728	3.2613326	27.7740787	28.3634529	7.2948478	4.0160217	4.2577788	26.7027968	25.8489462	3.5443466	3.3368769	25.9171236	26.2286479	3.9646108	4.251077	25.9953475	8.8946499	5.7144672	9.0581771	5.4259088	6.6078982	5.3908068	9.1923373	5.7861025	7.5996485	
